#TYPE System.Management.Automation.PSCustomObject
"Name","Group"
"rjassal","UK-SG MS2012 Lync Project Deployment Group - Glasgow"
"rjassal","UK-SG UKTAX VDI"
"rjassal","UK-SG SDS Digita Tax Software Users"
"rjassal","UK-SG Adobe Acrobat JavaScript setting"
"rjassal","UK-SG_TAXRDS_RDSupport"
"rjassal","UK-SG TibbrUser"
"rjassal","UK-SG_TAXRDS_RDU"
"rjassal","UK-SG_TAXRDS_Digita"
"rjassal","UK-SG_TAXRDS_Alphatax"
"rjassal","UK-SG_TAXRDS_AdobePro9"
"rjassal","UK-SG TaxWorkflow"
"rjassal","UK-SG Share_Drives_Read_Write_Access"
"rjassal","UK-SG Share_Drives_Read_Only_Access_Manual_Users"
"rjassal","UK-SG 625_TAX_Exclusive_ALL"
"rjassal","UK-SG KPMGTaxReportingCube"
"rjassal","UK-SG MFAT Users"
"rjassal","UK-DL ALL UK Staff"
"rjassal","UK-SG STDSPUDAPP_PAYROLL_STAR PAYROLL CLIENTS"
"rjassal","UK-SG Certificate Based SSLVPN Authentication"
"rjassal","UK-SG Alphatax TTG Users"
"rjassal","UK-SG Digita Support"
"rjassal","UK-SG MobileIron Users"
"rjassal","UK-SG TAX_CTX_USERS"
"rjassal","UK-DL TTG Glasgow"
"rjassal","UK-SG Gains LH2"
"rjassal","UK-SG Alphatax Watford Users"
"rjassal","UK-SG PEG_ALL"
"rjassal","UK-SG PEG_WIP"
"rjassal","UK-SG DMS_Filesite_Terminalserver_Access"
"rjassal","UK-SG Digita Users"
"rjassal","UK-SG ST&DS_PFS_All"
"rjassal","UK-SG NEW_TAX_ALL"
"rjassal","UK-SG PRMBus_alldata"
"rjassal","UK-SG GLA_CIM_ALL"
"rjassal","UK-SG GLA_OMB_ALL"
"rjassal","UK-SG TRTSHARED_Admin_Tax Knowledge Management"
"rjassal","UK-SG DMS Citrix Pilot Users"
"rjassal","UK-SG ADMIN_TECHNOLOGY"
"rjassal","UK-SG Digita IES"
"rjassal","UK-SG Digita Watford Secure"
"rjassal","UK-SG Digita Main"
"rjassal","UK-SG TAX RISK MANAGEMENT"
"rjassal","UK-SG PFS_ALL"
"rjassal","UK-SG FS_CORPORATE_TAX (LONDON ONLY)"
"rjassal","UK-SG Digita TS5"
"rjassal","UK-SG AUDIT_ALLDATA"
"rjassal","UK-SG OPISHARED_OPITRAINING"
"rjassal","UK-SG OPIAPP_OPITRG"
"rjassal","UK-SG 439_ALL"
"rjassal","UK-SG KPMG Users"
"rjassal","UK-SG KM Users"
"rjassal","UK-SG GLA_MRD_TAX"
"rjassal","UK-SG KPMG_TTG_Support"
"rjassal","UK-SG Digita Speed Test"
"rjassal","UK-SG NEW_CIM_ALL"
"rjassal","UK-SG HR_GRAD_REC"
"rjassal","UK-SG Evolving_HR secure group"
"rjassal","UK-SG HR_I&G"
"rjassal","UK-SG TRT_TRAINING"
"rjassal","UK-SG EIG Taxpoint Users"
"rjassal","UK-SG PUDAPP_TAXTOOLS_LIGHTHOUSE_ACCESS"
"rjassal","UK-SG ST&DS_EIG"
"rjassal","UK-SG GLA_GLATAXWHITE_ALL"
"rjassal","UK-SG TRT_TECHNICAL"
"rjassal","UK-SG EDI_CIM_ALL"
"rjassal","UK-SG GLA_GLATAXWHITE_ADMIN"
"rjassal","UK-SG EDI_MRD_CONSULTANTS"
"rjassal","UK-SG EDI_MRD_AUDIT_2"
"rjassal","UK-SG 537_ALL"
"rjassal","UK-SG Admin_542"
"rjassal","UK-SG TAXADMIN_ALL"
"rjassal","UK-SG CWH_FS_BOS_USER"
"rjassal","UK-SG PEG_ADMIN_ALL"
"rjassal","UK-SG ALPHATAX_625"
"rjassal","UK-SG ALPHATAX_600"
"rjassal","UK-SG SMS Trust Tax Users"
"rjassal","UK-SG EDI_STDS_CONSULTANTS"
"rjassal","UK-SG ADMIN_MMT"
"rjassal","UK-SG EDI_MRD_TAX"
"rjassal","UK-DL Glasgow Office All"
"rjassal","UK-SG SMS TAX_FDGAINS_ALL"
"rjassal","UK-SG HR_MRD"
"rjassal","UK-SG CIM_SSQ_ALL"
"rjassal","UK-SG EDI_OMB_ALL"
"rjassal","UK-SG TAX_PUD_ALL"
"rjassal","UK-SG ABE_CIM_ALL"
"rjassal","UK-SG ADMIN_FSAP LONDON ADMIN"
"rjassal","UK-SG EDI_TAX_ALL"
"rjassal","UK-SG CF_APPSDATA_CREDITMC_RO"
"rjassal","UK-SG STO_OMB_ALL"
"rjassal","UK-SG TRT_TOOLKIT"
"rjassal","UK-SG SMS Taxpoint"
"rjassal","UK-SG MAN_TAX_ALL"
"rjassal","UK-SG SMS Personal Tax Advisory Users"
"rjassal","UK-SG GLA_PFS_ALL"
"rjassal","UK-SG TRT_QUALITY"
"rjassal","UK-SG LEE_TAX_ALL"
"rjassal","UK-SG 805_ALL"
"rjassal","UK-SG TAX_FDSGAINS_ALL"
"rjassal","UK-SG ADMIN_311"
"rjassal","UK-SG 888_ALL"
"rjassal","UK-SG FAS_TRT_ALL"
"rjassal","UK-SG BOS_USER"
"rjassal","uk-sg tax knowledge"
"rjassal","UK-SG 688_ALL"
"rjassal","UK-SG REA_ICE_ALL"
"rjassal","UK-SG SMS OtherTaxAll"
"rjassal","UK-SG ADMIN_CIM TARGETING"
"rjassal","UK-SG CWH_IG_ALL"
"rjassal","UK-SG 527_ALL"
"rjassal","UK-SG STIG_WIP_ALL"
"rjassal","UK-SG PUD_ST&DS_ADMIN_SHARED"
"rjassal","UK-SG OMB_PUD_ALL"
"rjassal","UK-SG BRI_CS_ALL"
"rjassal","UK-SG ST&DS_ALL"
"rjassal","UK-SG 667_ALL"
"rjassal","UK-SG CLIENT_NON_STARS_TRANS"
"rjassal","UK-SG CWH_FS_SPLIT_TEST"
"rjassal","UK-SG MMT_FAS_ALL"
"rjassal","UK-SG REA_TAX_ALL"
"rjassal","UK-SG 967_ALL"
"rjassal","UK-SG CWH_FS_ALL"
"rjassal","UK-SG 878_ALL"
"rjassal","uk-sg Corp_Tax_Comp_Pud"
"rjassal","UK-SG SMS Personal Tax Users"
"rjassal","UK-SG SMS TaxAll"
"ukrctgovardhan","UK-SG AAD EXO Journaling"
"ukrctgovardhan","UK-SG SCCM WorkSite Macro Update Users"
"ukrctgovardhan","GO-SG MC Delivery Backbone Users Regional EMA"
"ukrctgovardhan","UK-SG Horizon7 Advisory"
"ukrctgovardhan","UK-DL Clara server downtime"
"ukrctgovardhan","UK-DL Source Comms B-E"
"ukrctgovardhan","UK-DL Source Comms"
"ukrctgovardhan","UK-SG Tax NGAT Local Admins"
"ukrctgovardhan","UK-DL All D Grades"
"ukrctgovardhan","UK-DL ADM Offshore"
"ukrctgovardhan","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"ukrctgovardhan","UK-SG SCCM WorkSite 9.3"
"ukrctgovardhan","UK-SG Privileged Tax Role Intelledox Manage UAT"
"ukrctgovardhan","UK-SG Privileged Tax Role Intelledox UAT"
"ukrctgovardhan","UK-SG KCRC-KCRCTechTeam-INTERNET-RESTRICTED"
"ukrctgovardhan","UK-SG KCRC-KCRCTechTeam-EMAIL-RESTRICTED"
"ukrctgovardhan","UK-SG VDI UKWGDV52 KCRC TechSolutions"
"ukrctgovardhan","UK-SG Global Delivery Backbone Users"
"ukrctgovardhan","UK-DL KGS Users All"
"ukrctgovardhan","UK-SG Share_Drives_Read_Write_Access"
"ukrctgovardhan","UK-SG Share_Drives_Read_Write_Access_Manual_Users"
"ukrctgovardhan","UK-DL TTG Workflow Development"
"ukrctgovardhan","UK-SG KRC Websense Restriction"
"ukrctgovardhan","UK-SG KPMG Users"
"ukrctgovardhan","UK-SG KM Users"
"ukrcsvenkatram","UK-SG AAD EXO Journaling"
"ukrcsvenkatram","UK-SG SCCM WorkSite Macro Update Users"
"ukrcsvenkatram","GO-SG MC Delivery Backbone Users Regional EMA"
"ukrcsvenkatram","UK-SG TAXRDS_Digita_UAT"
"ukrcsvenkatram","UK-SG TaxWorkflow_Support_UAT"
"ukrcsvenkatram","UK-SG_TAXRDS_RDU_UAT"
"ukrcsvenkatram","UK-SG Alphatax App Development"
"ukrcsvenkatram","UK-DL Source Comms B-E"
"ukrcsvenkatram","UK-DL Source Comms"
"ukrcsvenkatram","UK-SG Tax Test Bed Local Admins"
"ukrcsvenkatram","UK-DL All D Grades"
"ukrcsvenkatram","UK-DL ADM Offshore"
"ukrcsvenkatram","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"ukrcsvenkatram","UK-SG KCRC-KCRCTechTeam-INTERNET-RESTRICTED"
"ukrcsvenkatram","UK-SG KCRC-KCRCTechTeam-EMAIL-RESTRICTED"
"ukrcsvenkatram","UK-SG VDI UKWGDV52 KCRC TechSolutions"
"ukrcsvenkatram","UK-SG Global Delivery Backbone Users"
"ukrcsvenkatram","UK-DL KGS Users All"
"ukrcsvenkatram","UK-SG Share_Drives_Read_Write_Access"
"ukrcsvenkatram","UK-SG Share_Drives_Read_Write_Access_Manual_Users"
"ukrcsvenkatram","UK-DL TTG Workflow Development"
"ukrcsvenkatram","UK-SG KRC Websense Restriction"
"ukrcsvenkatram","UK-SG KPMG Users"
"ukrcsvenkatram","UK-SG KM Users"
"ukrcsranganath","UK-SG AAD EXO Journaling"
"ukrcsranganath","UK-SG SCCM WorkSite Macro Update Users"
"ukrcsranganath","GO-SG MC Delivery Backbone Users Regional EMA"
"ukrcsranganath","UK-DL Source Comms B-E"
"ukrcsranganath","UK-DL Source Comms"
"ukrcsranganath","UK-DL All D Grades"
"ukrcsranganath","UK-DL ADM Offshore"
"ukrcsranganath","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"ukrcsranganath","UK-SG UKIGDV52-Full-Clone-70GB-ADVISORY"
"ukrcsranganath","UK-SG SSQAPP_ADMIN_BPBAMLSHAREDRIVE"
"ukrcsranganath","UK-SG Global Delivery Backbone Users"
"ukrcsranganath","UK-DL Advisory All KGS"
"ukrcsranganath","UK-DL KGS Users All"
"ukrcsranganath","UK-SG Share_Drives_Read_Write_Access"
"ukrcsranganath","UK-DL TTG Workflow Development"
"ukrcsranganath","UK-DL RTP_Team"
"ukrcsranganath","UK-SG FSSHARED_KGS IPBR"
"ukrcsranganath","UK-SG KRC Websense Restriction"
"ukrcsranganath","UK-SG DENY_ACCESS_PROJECT TIGER - JV"
"ukrcsranganath","UK-SG ADMIN_TECHNOLOGY"
"ukrcsranganath","UK-SG KPMG Users"
"ukrcsranganath","UK-SG KM Users"
"ukrcsranganath","UK-DL KNews Risk Advisory Services"
"ukrcsms1","UK-SG AAD EXO Journaling"
"ukrcsms1","UK-SG SCCM WorkSite Macro Update Users"
"ukrcsms1","GO-SG MC Delivery Backbone Users Regional EMA"
"ukrcsms1","UK-DL Source Comms B-E"
"ukrcsms1","UK-DL Source Comms"
"ukrcsms1","UK-SG Tax NGAT Local Admins"
"ukrcsms1","UK-DL All E Grades"
"ukrcsms1","UK-DL ADM Offshore"
"ukrcsms1","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"ukrcsms1","UK-SG SCCM WorkSite 9.3"
"ukrcsms1","UK-SG Privileged Tax Role Intelledox Manage UAT"
"ukrcsms1","UK-SG Privileged Tax Role Intelledox UAT"
"ukrcsms1","UK-SG KCRC-KCRCTechTeam-INTERNET-RESTRICTED"
"ukrcsms1","UK-SG KCRC-KCRCTechTeam-EMAIL-RESTRICTED"
"ukrcsms1","UK-SG VDI UKWGDV52 KCRC TechSolutions"
"ukrcsms1","UK-SG Global Delivery Backbone Users"
"ukrcsms1","UK-DL KGS Users All"
"ukrcsms1","UK-SG Share_Drives_Read_Write_Access"
"ukrcsms1","UK-DL TTG Workflow Development"
"ukrcsms1","UK-SG KRC Websense Restriction"
"ukrcsms1","UK-SG ADMIN_TECHNOLOGY"
"ukrcsms1","UK-SG KPMG Users"
"ukrcsms1","UK-SG KM Users"
"ukrcpnaik","UK-SG AAD EXO Journaling"
"ukrcpnaik","GO-SG MC Delivery Backbone Users Regional EMA"
"ukrcpnaik","UK-SG Horizon7 Advisory"
"ukrcpnaik","UK-DL Clara server downtime"
"ukrcpnaik","UK-DL Source Comms B-E"
"ukrcpnaik","UK-DL Source Comms"
"ukrcpnaik","UK-SG LclAdm-UKIXEVPC119"
"ukrcpnaik","UK-SG Tax NGAT Local Admins"
"ukrcpnaik","UK-DL All D Grades"
"ukrcpnaik","UK-DL ADM Offshore"
"ukrcpnaik","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"ukrcpnaik","UK-SG UKIGDV52-Full-Clone-70GB-ADVISORY"
"ukrcpnaik","UK-SG Global Delivery Backbone Users"
"ukrcpnaik","UK-DL KGS Users All"
"ukrcpnaik","UK-SG Share_Drives_Read_Write_Access"
"ukrcpnaik","UK-SG Share_Drives_Read_Write_Access_Manual_Users"
"ukrcpnaik","UK-SG KRC Websense Restriction"
"ukrcpnaik","UK-SG DENY_ACCESS_PROJECT TIGER - JV"
"ukrcpnaik","UK-SG KPMG Users"
"ukrcpnaik","UK-SG KM Users"
"ukrczrohman","UK-SG AAD EXO Journaling"
"ukrczrohman","GO-SG MC Delivery Backbone Users Regional EMA"
"ukrczrohman","UK-DL Source Comms B-E"
"ukrczrohman","UK-DL Source Comms"
"ukrczrohman","UK-DL All E Grades"
"ukrczrohman","UK-DL ADM Offshore"
"ukrczrohman","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"ukrczrohman","UK-SG SCCM WorkSite 9.3"
"ukrczrohman","UK-SG KCRC-KCRCTechTeam-INTERNET-RESTRICTED"
"ukrczrohman","UK-SG KCRC-KCRCTechTeam-EMAIL-RESTRICTED"
"ukrczrohman","UK-SG VDI UKWGDV52 KCRC TechSolutions"
"ukrczrohman","UK-SG Global Delivery Backbone Users"
"ukrczrohman","UK-SG Zonedrive_Users"
"ukrczrohman","UK-DL KGS Users All"
"ukrczrohman","UK-SG Share_Drives_Read_Write_Access"
"ukrczrohman","UK-SG Share_Drives_Read_Write_Access_Manual_Users"
"ukrczrohman","UK-SG KRC Websense Restriction"
"ukrczrohman","UK-SG KPMG Users"
"ukrczrohman","UK-SG KM Users"
"ukrcsbk","UK-SG AAD EXO Journaling"
"ukrcsbk","UK-SG LclAdm-UKIGDV52KC0012"
"ukrcsbk","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"ukrcsbk","UK-SG KCRC-KCRCTechTeam-INTERNET-RESTRICTED"
"ukrcsbk","UK-SG KCRC-KCRCTechTeam-EMAIL-RESTRICTED"
"ukrcsbk","UK-SG VDI UKWGDV52 KCRC TechSolutions"
"ukrcsbk","UK-SG Global Delivery Backbone Users"
"ukrcsbk","UK-SG Share_Drives_Read_Write_Access"
"ukrcsbk","UK-SG Share_Drives_Read_Write_Access_Manual_Users"
"ukrcsbk","UK-SG KRC Websense Restriction"
"ukrcsbk","UK-SG KPMG Users"
"ukrcsbk","UK-SG KM Users"
"ukrcashaik","UK-SG AAD EXO Journaling"
"ukrcashaik","GO-SG MC Delivery Backbone Users Regional EMA"
"ukrcashaik","UK-SG Horizon7 Advisory"
"ukrcashaik","UK-DL Source Comms B-E"
"ukrcashaik","UK-DL Source Comms"
"ukrcashaik","UK-SG LclAdm-UKIGDV52KC0015"
"ukrcashaik","UK-SG Tax NGAT Local Admins"
"ukrcashaik","UK-DL All D Grades"
"ukrcashaik","UK-DL ADM Offshore"
"ukrcashaik","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"ukrcashaik","UK-SG KCRC-KCRCTechTeam-INTERNET-RESTRICTED"
"ukrcashaik","UK-SG KCRC-KCRCTechTeam-EMAIL-RESTRICTED"
"ukrcashaik","UK-SG VDI UKWGDV52 KCRC TechSolutions"
"ukrcashaik","UK-SG Global Delivery Backbone Users"
"ukrcashaik","UK-DL KGS Users All"
"ukrcashaik","UK-SG Share_Drives_Read_Write_Access"
"ukrcashaik","UK-SG KRC Websense Restriction"
"ukrcashaik","UK-SG KPMG Users"
"ukrcashaik","UK-SG KM Users"
"ukrcsvanteru","UK-SG LclAdm-UKIGDV52AC1472"
"ukrcsvanteru","UK-SG AAD EXO Journaling"
"ukrcsvanteru","GO-SG MC Delivery Backbone Users Regional EMA"
"ukrcsvanteru","UK-SG Horizon7 Advisory"
"ukrcsvanteru","UK-DL Source Comms B-E"
"ukrcsvanteru","UK-DL Source Comms"
"ukrcsvanteru","UK-DL All D Grades"
"ukrcsvanteru","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"ukrcsvanteru","UK-SG KCRC-KCRCTechTeam-INTERNET-RESTRICTED"
"ukrcsvanteru","UK-SG KCRC-KCRCTechTeam-EMAIL-RESTRICTED"
"ukrcsvanteru","UK-SG UKIGDV52-Full-Clone-70GB-ADVISORY"
"ukrcsvanteru","UK-SG Global Delivery Backbone Users"
"ukrcsvanteru","UK-DL KGS Users All"
"ukrcsvanteru","UK-SG Share_Drives_Read_Write_Access"
"ukrcsvanteru","UK-SG Share_Drives_Read_Write_Access_Manual_Users"
"ukrcsvanteru","UK-SG KRC Websense Restriction"
"ukrcsvanteru","UK-SG KPMG Users"
"ukrcsvanteru","UK-SG KM Users"
"ukrcmgdastidar","UK-SG AAD EXO Journaling"
"ukrcmgdastidar","UK-SG SCCM WorkSite Macro Update Users"
"ukrcmgdastidar","GO-SG MC Delivery Backbone Users Regional EMA"
"ukrcmgdastidar","UK-SG TAXRDS_Digita_UAT"
"ukrcmgdastidar","UK-SG TaxWorkflow_Support_UAT"
"ukrcmgdastidar","UK-SG_TAXRDS_RDU_UAT"
"ukrcmgdastidar","UK-DL Source Comms B-E"
"ukrcmgdastidar","UK-DL Source Comms"
"ukrcmgdastidar","UK-DL All D Grades"
"ukrcmgdastidar","GO-SG Alex User"
"ukrcmgdastidar","UK-DL ADM Offshore"
"ukrcmgdastidar","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"ukrcmgdastidar","UK-SG Privileged Tax Role Intelledox Manage UAT"
"ukrcmgdastidar","UK-SG Privileged Tax Role Intelledox UAT"
"ukrcmgdastidar","UK-SG KCRC-KCRCTechTeam-INTERNET-RESTRICTED"
"ukrcmgdastidar","UK-SG KCRC-KCRCTechTeam-EMAIL-RESTRICTED"
"ukrcmgdastidar","UK-SG VDI UKWGDV52 KCRC TechSolutions"
"ukrcmgdastidar","UK-SG Global Delivery Backbone Users"
"ukrcmgdastidar","UK-DL KGS Users All"
"ukrcmgdastidar","UK-SG Share_Drives_Read_Write_Access"
"ukrcmgdastidar","UK-SG Share_Drives_Read_Write_Access_Manual_Users"
"ukrcmgdastidar","UK-DL TTG Workflow Development"
"ukrcmgdastidar","UK-SG KRC Websense Restriction"
"ukrcmgdastidar","UK-SG KPMG Users"
"ukrcmgdastidar","UK-SG KM Users"
"ukrcachaturvedi","UK-SG AAD EXO Journaling"
"ukrcachaturvedi","UK-SG SCCM WorkSite Macro Update Users"
"ukrcachaturvedi","GO-SG MC Delivery Backbone Users Regional EMA"
"ukrcachaturvedi","UK-SG Horizon7 Advisory"
"ukrcachaturvedi","UK-DL Source Comms B-E"
"ukrcachaturvedi","UK-DL Source Comms"
"ukrcachaturvedi","UK-SG Tax Test Bed Local Admins"
"ukrcachaturvedi","UK-DL All E Grades"
"ukrcachaturvedi","UK-DL ADM Offshore"
"ukrcachaturvedi","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"ukrcachaturvedi","UK-SG UKIGDV52-Full-Clone-70GB-ADVISORY"
"ukrcachaturvedi","UK-SG Global Delivery Backbone Users"
"ukrcachaturvedi","UK-DL KGS Users All"
"ukrcachaturvedi","UK-SG Share_Drives_Read_Write_Access"
"ukrcachaturvedi","UK-DL TTG Workflow Development"
"ukrcachaturvedi","UK-SG KRC Websense Restriction"
"ukrcachaturvedi","UK-SG DENY_ACCESS_PROJECT TIGER - JV"
"ukrcachaturvedi","UK-SG KPMG Users"
"ukrcachaturvedi","UK-SG KM Users"
"ukrcmbobburi","UK-SG AAD EXO Journaling"
"ukrcmbobburi","GO-SG MC Delivery Backbone Users Regional EMA"
"ukrcmbobburi","UK-SG Horizon7 Advisory"
"ukrcmbobburi","UK-DL Source Comms B-E"
"ukrcmbobburi","UK-DL Source Comms"
"ukrcmbobburi","UK-DL Consulting All Grade E"
"ukrcmbobburi","UK-DL All E Grades"
"ukrcmbobburi","UK-DL ADM Offshore"
"ukrcmbobburi","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"ukrcmbobburi","UK-SG UKIGDV52-Full-Clone-70GB-ADVISORY"
"ukrcmbobburi","UK-DL KGS Users All"
"ukrcmbobburi","UK-SG Share_Drives_Read_Write_Access"
"ukrcmbobburi","UK-SG KRC Websense Restriction"
"ukrcmbobburi","UK-SG DENY_ACCESS_PROJECT TIGER - JV"
"ukrcmbobburi","UK-SG KPMG Users"
"ukrcmbobburi","UK-SG KM Users"
"ukrcvdesai","UK-SG AAD EXO Journaling"
"ukrcvdesai","UK-SG SCCM WorkSite Macro Update Users"
"ukrcvdesai","GO-SG MC Delivery Backbone Users Regional EMA"
"ukrcvdesai","UK-SG LclAdm-UKIGDV52KC0027"
"ukrcvdesai","UK-SG KCRC-OPS-SUP-INTERNET-RESTRICTED"
"ukrcvdesai","UK-SG KCRC-OPS-SUP-EMAIL-RESTRICTED"
"ukrcvdesai","UK-SG Share_Drives_Read_Write_Access"
"ukrcvdesai","UK-SG Share_Drives_Read_Write_Access_Manual_Users"
"ukrcvdesai","UK-SG KRC Websense Restriction"
"ukrcvdesai","UK-SG KPMG Users"
"ukrcvdesai","UK-SG KM Users"
"svc-DigitaWFS","UK-SG CompAnalyser_SRT"
"svc-DigitaWFS","UK-SG TaxWFSvcAcc"
"svc-DigitaWFS","UK-SG TaxWorkflow"
"svc-DigitaWFS","UK-SG Digita Watford Secure"
"svc-AlphataxWFS","UK-SG TaxWFSvcAcc"
"svc-AlphataxWFS","UK-SG TaxWorkflow"
"svc-EfilingWFS","UK-SG TaxWFSvcAcc"
"svc-EfilingWFS","UK-SG TaxWorkflow"
"svc-EfilingWFS","UK-SG Digita Watford Secure"
"svc-DocumentWFS","UK-SG TaxWFSvcAcc"
"svc-DocumentWFS","UK-SG TaxWorkflow"
"svc-WorksiteWebsvc","UK-SG TaxWFSvcAcc"
"svc-WorksiteWebsvc","UK-SG TaxWorkflow"
"svc-Portal","UK-SG TaxWFSvcAcc"
"svc-Portal","UK-SG TaxWorkflow"
"svc-Portal","UK-SG Digita Support"
"svc-Portal","UK-SG Digita Watford Secure"
"svc-Portal","UK-SG Service Account Deny Logon Through Terminal Services"
"svc-Portal","UK-SG Service Account Deny Logon Locally"
"svc-SequenceAdmin","UK-SG TaxWFSvcAcc"
"svc-SequenceAdmin","UK-SG TaxWorkflow"
"svc-SequenceAdmin","UK-SG Digita Support"
"svc-SequenceAdmin","UK-SG Digita Watford Secure"
"svc-SequenceAdmin","UK-SG KM Users"
"svc-SequenceAdmin","UK-SG KM Users International"
"svc-Taxwflslas","UK-SG TaxWorkflow"
"svc-Taxwflslas","UK-SG Service Account Deny Logon Through Terminal Services"
"svc-Taxwflslas","UK-SG Service Account Deny Logon Locally"
"svc-TaxWorkflowDbLi","UK-SG TaxWFSvcAcc"
"svc-TaxWorkflowDbLi","UK-SG TaxWorkflow"
"svc-TaxWorkflowDbLi","UK-SG Service Account Deny Logon Through Terminal Services"
"svc-TaxWorkflowDbLi","UK-SG Service Account Deny Logon Locally"
"svc-taxIESws","UK-SG Service Account Deny Logon Through Terminal Services"
"svc-taxIESws","UK-SG Service Account Deny Logon Locally"
